Invalid_cited_DOI,Cleaned_prefix_DOI
10.1016/j.jinorgbio.2006.10.011.http://dx.doi.org/10.1016/j.jinorgbio.2006.10.011,10.1016/j.jinorgbio.2006.10.011
10.1016/j.chroma.2007.04.032.http://dx.doi.org/10.1016/j.chroma.2007.04.032,10.1016/j.chroma.2007.04.032
10.1016/j.electacta.2005.10.038.http://dx.doi.org/10.1016/j.electacta.2005.10.038,10.1016/j.electacta.2005.10.038
10.1016/j.jbiotec.2004.01.006.http://dx.doi.org/10.1016/j.jbiotec.2004.01.006,10.1016/j.jbiotec.2004.01.006
10.1111/j.1574-6976.2000.tb00532.x.http://dx.doi.org/10.1111/j.1574-6976.2000.tb00532.x,10.1111/j.1574-6976.2000.tb00532.x
10.1007/s00253-006-0420-8.http://dx.doi.org/10.1007/s00253-006-0420-8,10.1007/s00253-006-0420-8
10.1021/om0498044.http://dx.doi.org/10.1021/om0498044,10.1021/om0498044
10.1007/s00436-008-0953-0.http://dx.doi.org/10.1007/s00436-008-0953-0,10.1007/s00436-008-0953-0
10.2478/s11687-006-0037-6http://dx.doi.org/10.2478/s11687-006-0037-6,10.2478/s11687-006-0037-6
10.1016/j.electacta.2005.04.054.http://dx.doi.org/10.1016/j.electacta.2005.04.054,10.1016/j.electacta.2005.04.054
10.1177/088391159300800301.http://dx.doi.org/10.1177/088391159300800301,10.1177/088391159300800301
10.1021/jf010870f.http://dx.doi.org/10.1021/jf010870f,10.1021/jf010870f
10.1016/j.jchromb.2006.10.033.http://dx.doi.org/10.1016/j.jchromb.2006.10.033,10.1016/j.jchromb.2006.10.033
10.1021/ie00022a004.http://dx.doi.org/10.1021/ie00022a004,10.1021/ie00022a004
10.1016/0926-3373(94)00043-3.http://dx.doi.org/10.1016/0926-3373(94)00043-3,10.1016/0926-3373(94)00043-3
10.1078/094471103322004857.http://dx.doi.org/10.1078/094471103322004857,10.1078/094471103322004857
10.1080/0307945021000005815http://dx.doi.org/10.1080/0307945021000005815,10.1080/0307945021000005815
10.1016/j.jhazmat.2007.09.077.http://dx.doi.org/10.1016/j.jhazmat.2007.09.077,10.1016/j.jhazmat.2007.09.077
10.1016/j.progpolymsci.2010.07.006.http://dx.doi.org/10.1016/j.progpolymsci.2010.07.006,10.1016/j.progpolymsci.2010.07.006
10.1016/j.biortech.2007.11.034.http://dx.doi.org/10.1016/j.biortech.2007.11.034,10.1016/j.biortech.2007.11.034
10.1021/ja005575a.http://dx.doi.org/10.1021/ja005575a,10.1021/ja005575a
10.1016/j.catcom.2007.02.016.http://dx.doi.org/10.1016/j.catcom.2007.02.016,10.1016/j.catcom.2007.02.016
10.1021/ja909456f.http://dx.doi.org/10.1021/ja909456f,10.1021/ja909456f
10.1002/anie.201006548.http://dx.doi.org/10.1002/anie.201006548,10.1002/anie.201006548
10.1016/0360-3199(95)00107-7.http://dx.doi.org/10.1016/0360-3199(95)00107-7,10.1016/0360-3199(95)00107-7
10.1002/app.22794.http://dx.doi.org/10.1002/app.22794,10.1002/app.22794
10.2478/s11696-012-0197-4.http://dx.doi.org/10.2478/s11696-012-0197-4,10.2478/s11696-012-0197-4
10.1038/353737a0.http://dx.doi.org/10.1038/353737a0,10.1038/353737a0
10.1021/jm50001a005.http://dx.doi.org/10.1021/jm50001a005,10.1021/jm50001a005
10.3390/molecules13081671.http://dx.doi.org/10.3390/molecules13081671,10.3390/molecules13081671
10.1016/j.vetpar.2010.03.005http://dx.doi.org/10.1016/j.vetpar.2010.03.005,10.1016/j.vetpar.2010.03.005
10.1016/j.powtec.2008.09.012.http://dx.doi.org/10.1016/j.powtec.2008.09.012,10.1016/j.powtec.2008.09.012
10.1021/jo050528s.http://dx.doi.org/10.1021/jo050528s,10.1021/jo050528s
10.1016/j.memsci.2008.09.053.http://dx.doi.org/10.1016/j.memsci.2008.09.053,10.1016/j.memsci.2008.09.053
10.1016/j.biombioe.2010.10.033.http://dx.doi.org/10.1016/j.biombioe.2010.10.033,10.1016/j.biombioe.2010.10.033
10.1016/j.vetpar.2011.01.008.http://dx.doi.org/10.1016/j.vetpar.2011.01.008,10.1016/j.vetpar.2011.01.008
10.1016/0378-111990125-9.http://dx.doi.org/10.1016/0378-1119(92)90125-9,10.1016/0378-111990125-9
10.1002/kin.550250506.http://dx.doi.org/10.1002/kin.550250506,10.1002/kin.550250506
10.1021/ja063011m.http://dx.doi.org/10.1021/ja063011m,10.1021/ja063011m
10.1016/j.polymer.2005.09.031.http://dx.doi.org/10.1016/j.polymer.2005.09.031,10.1016/j.polymer.2005.09.031
10.1002/jctb.827.http://dx.doi.org/10.1002/jctb.827,10.1002/jctb.827
10.1098/rstl.1802.0009.http://dx.doi.org/10.1098/rstl.1802.0009,10.1098/rstl.1802.0009
10.1063/1.464913.http://dx.doi.org/10.1063/1.464913,10.1063/1.464913
10.1016/j.biortech.2013.07.138.http://dx.doi.org/10.1016/j.biortech.2013.07.138,10.1016/j.biortech.2013.07.138
10.1007/s00436-011-2530-1.http://dx.doi.org/10.1007/s00436-011-2530-1,10.1007/s00436-011-2530-1
10.2478/s11687-010-0016-9http://dx.doi.org/10.2478/s11687-010-0016-9,10.2478/s11687-010-0016-9
10.1016/j.colsurfa.2010.05.015.http://dx.doi.org/10.1016/j.colsurfa.2010.05.015,10.1016/j.colsurfa.2010.05.015
10.1016/j.foodchem.2010.02.045.http://dx.doi.org/10.1016/j.foodchem.2010.02.045,10.1016/j.foodchem.2010.02.045
10.1007/s10967-012-1642-0.http://dx.doi.org/10.1007/s10967-012-1642-0,10.1007/s10967-012-1642-0
10.2174/1871520611313020016.http://dx.doi.org/10.2174/1871520611313020016,10.2174/1871520611313020016
10.1016/j.pbi.2008.03.002.http://dx.doi.org/10.1016/j.pbi.2008.03.002,10.1016/j.pbi.2008.03.002
10.1016/0379-6779(95)80018-2.http://dx.doi.org/10.1016/0379-6779(95)80018-2,10.1016/0379-6779(95)80018-2
10.2478/s11687-012-0041-yhttp://dx.doi.org/10.2478/s11687-012-0041-y,10.2478/s11687-012-0041-y
10.1016/j.parint.2011.06.006.http://dx.doi.org/10.1016/j.parint.2011.06.006,10.1016/j.parint.2011.06.006
10.1021/ja00168a001.http://dx.doi.org/10.1021/ja00168a001,10.1021/ja00168a001
10.1038/nmat1390.http://dx.doi.org/10.1038/nmat1390,10.1038/nmat1390
10.1016/0021-9673(95)01096-3.http://dx.doi.org/10.1016/0021-9673(95)01096-3,10.1016/0021-9673(95)01096-3
10.1063/1.2910501.http://dx.doi.org/10.1063/1.2910501,10.1063/1.2910501
10.1016/j.reactfunctpolym.2008.02.010.http://dx.doi.org/10.1016/j.reactfunctpolym.2008.02.010,10.1016/j.reactfunctpolym.2008.02.010
10.1021/ja01462a032.http://dx.doi.org/10.1021/ja01462a032,10.1021/ja01462a032
10.1016/j.cat.2009.10.024.http://dx.doi.org/10.1016/j.jcat.2009.10.024,10.1016/j.jcat.2009.10.024
10.1073/pnas.1204579109.http://dx.doi.org/10.1073/pnas.1204579109,10.1073/pnas.1204579109
10.2478/s11696-009-0099-2.http://dx.doi.org/10.2478/s11696-009-0099-2,10.2478/s11696-009-0099-2
10.1038/nrc2167.http://dx.doi.org/10.1038/nrc2167,10.1038/nrc2167
10.1039/b406497f.http://dx.doi.org/10.1039/b406497f,10.1039/b406497f
10.3347/kjp.2009.47.2.93.http://dx.doi.org/10.3347/kjp.2009.47.2.93,10.3347/kjp.2009.47.2.93
10.2116/analsci.15.303.http://dx.doi.org/10.2116/analsci.15.303,10.2116/analsci.15.303
10.1016/j.tetlet.2009.02.173.http://dx.doi.org/10.1016/j.tetlet.2009.02.173,10.1016/j.tetlet.2009.02.173
10.1016/j.ces.2005.04.028.http://dx.doi.org/10.1016/j.ces.2005.04.028,10.1016/j.ces.2005.04.028
10.2478/s11686-007-0055-7.http://dx.doi.org/10.2478/s11686-007-0055-7,10.2478/s11686-007-0055-7
10.1021/ja060484k.http://dx.doi.org/10.1021/ja060484k,10.1021/ja060484k
10.1021/ie900650x.http://dx.doi.org/10.1021/ie900650x,10.1021/ie900650x
10.1016/j.susc.2011.06.029.http://dx.doi.org/10.1016/j.susc.2011.06.029,10.1016/j.susc.2011.06.029
10.1073/pnas.051635898.http://dx.doi.org/10.1073/pnas.051635898,10.1073/pnas.051635898
10.1002/smll.200600445.http://dx.doi.org/10.1002/smll.200600445,10.1002/smll.200600445
10.1149/1.2108600.http://dx.doi.org/10.1149/1.2108600,10.1149/1.2108600
10.1016/j.foodchem.2011.12.085.http://dx.doi.org/10.1016/j.foodchem.2011.12.085,10.1016/j.foodchem.2011.12.085
10.1002/marc.200300039.http://dx.doi.org/10.1002/marc.200300039,10.1002/marc.200300039
10.1021/ja01646a050.http://dx.doi.org/10.1021/ja01646a050,10.1021/ja01646a050
10.1016/j.bios.2008.01.026.http://dx.doi.org/10.1016/j.bios.2008.01.026,10.1016/j.bios.2008.01.026
10.1117/12.856721;http://dx.doi.org/10.1117/12.856721,10.1117/12.856721;
10.1016/j.mam.2005.10.001.http://dx.doi.org/10.1016/j.mam.2005.10.001,10.1016/j.mam.2005.10.001
10.1016/j.jpba.2005.07.035.http://dx.doi.org/10.1016/j.jpba.2005.07.035,10.1016/j.jpba.2005.07.035
10.1016/j.bmc.2006.02.046.http://dx.doi.org/10.1016/j.bmc.2006.02.046,10.1016/j.bmc.2006.02.046
10.1021/jo001714v.http://dx.doi.org/10.1021/jo001714v,10.1021/jo001714v
10.1016/j.tetlet.2004.03.157.http://dx.doi.org/10.1016/j.tetlet.2004.03.157,10.1016/j.tetlet.2004.03.157
10.1016/j.saa.2011.08.020.http://dx.doi.org/10.1016/j.saa.2011.08.020,10.1016/j.saa.2011.08.020
10.1021/ie0505559.http://dx.doi.org/10.1021/ie0505559,10.1021/ie0505559
10.1002/pi.1887.http://dx.doi.org/10.1002/pi.1887,10.1002/pi.1887
10.1021/bm070360f.http://dx.doi.org/10.1021/bm070360f,10.1021/bm070360f
10.1002/chir.22239.http://dx.doi.org/10.1002/chir.22239,10.1002/chir.22239
10.1002/app.27464.http://dx.doi.org/10.1002/app.27464,10.1002/app.27464
10.1016/j.chroma.2004.11.094.http://dx.doi.org/10.1016/j.chroma.2004.11.094,10.1016/j.chroma.2004.11.094
10.1002/tox.20236.http://dx.doi.org/10.1002/tox.20236,10.1002/tox.20236
10.2478/s11687-012-0040-zhttp://dx.doi.org/10.2478/s11687-012-0040-z,10.2478/s11687-012-0040-z
10.1021/ie970144v.http://dx.doi.org/10.1021/ie970144v,10.1021/ie970144v
10.1021/cs4001943.http://dx.doi.org/10.1021/cs4001943,10.1021/cs4001943
10.1021/la104442f.http://dx.doi.org/10.1021/la104442f,10.1021/la104442f
10.1021/ie00056a027.http://dx.doi.org/10.1021/ie00056a027,10.1021/ie00056a027
10.1016/j.cej.2011.07.081.http://dx.doi.org/10.1016/j.cej.2011.07.081,10.1016/j.cej.2011.07.081
10.1002/bit.21750.http://dx.doi.org/10.1002/bit.21750,10.1002/bit.21750
10.1016/0584-8539(83)80022-1.http://dx.doi.org/10.1016/0584-8539(83)80022-1,10.1016/0584-8539(83)80022-1
10.1016/j.ces.2011.06.038.http://dx.doi.org/10.1016/j.ces.2011.06.038,10.1016/j.ces.2011.06.038
10.1016/j.jfca.2006.03.014.http://dx.doi.org/10.1016/j.jfca.2006.03.014,10.1016/j.jfca.2006.03.014
10.2478/s11696-009-0108-5.http://dx.doi.org/10.2478/s11696-009-0108-5,10.2478/s11696-009-0108-5
10.1007/s10971-011-2515-7.http://dx.doi.org/10.1007/s10971-011-2515-7,10.1007/s10971-011-2515-7
10.1111/j.1541-4337.2008.00040.x.http://dx.doi.org/10.1111/j.1541-4337.2008.00040.x,10.1111/j.1541-4337.2008.00040.x
10.1088/0964-1726/18/9/095010.http://dx.doi.org/10.1088/0964-1726/18/9/095010,10.1088/0964-1726/18/9/095010
10.1016/j.theochem.2007.01.016.http://dx.doi.org/10.1016/j.theochem.2007.01.016,10.1016/j.theochem.2007.01.016
10.1021/ol015920g.http://dx.doi.org/10.1021/ol015920g,10.1021/ol015920g
10.1016/j.cej.2010.10.080.http://dx.doi.org/10.1016/j.cej.2010.10.080,10.1016/j.cej.2010.10.080
10.1021/cm00028a017.http://dx.doi.org/10.1021/cm00028a017,10.1021/cm00028a017
10.1021/jm00108a027.http://dx.doi.org/10.1021/jm00108a027,10.1021/jm00108a027
10.1016/j.biortech.2005.08.014.http://dx.doi.org/10.1016/j.biortech.2005.08.014,10.1016/j.biortech.2005.08.014
10.1016/j.biortech.2009.02.032.http://dx.doi.org/10.1016/j.biortech.2009.02.032,10.1016/j.biortech.2009.02.032
10.2478/s11696-010-0012-z.http://dx.doi.org/10.2478/s11696-010-0012-z,10.2478/s11696-010-0012-z
10.1093/molbev/mls044http://dx.doi.org/10.1093/molbev/msl044,10.1093/molbev/msl044
10.1016/0003-2670(96)00060-8.http://dx.doi.org/10.1016/0003-2670(96)00060-8,10.1016/0003-2670(96)00060-8
10.1063/1.456010.http://dx.doi.org/10.1063/1.456010,10.1063/1.456010
10.1016/j.ces.2010.10.044.http://dx.doi.org/10.1016/j.ces.2010.10.044,10.1016/j.ces.2010.10.044
10.1111/j.1432-1033.1980.tb07214.x.http://dx.doi.org/10.1111/j.1432-1033.1980.tb07214.x,10.1111/j.1432-1033.1980.tb07214.x
10.1021/jo00185a053.http://dx.doi.org/10.1021/jo00185a053,10.1021/jo00185a053
10.1002/jsfa.6001.http://dx.doi.org/10.1002/jsfa.6001,10.1002/jsfa.6001
10.1002/cssc.201000335.http://dx.doi.org/10.1002/cssc.201000335,10.1002/cssc.201000335
10.1111/j.1582-4934.2012.01658.x.http://dx.doi.org/10.1111/j.1582-4934.2012.01658.x,10.1111/j.1582-4934.2012.01658.x
10.1016/j.cej.2011.10.013.http://dx.doi.org/10.1016/j.cej.2011.10.013,10.1016/j.cej.2011.10.013
10.1002/pen.10251.http://dx.doi.org/10.1002/pen.10251,10.1002/pen.10251
10.1016/j.jpowsour.2004.05.059.http://dx.doi.org/10.1016/j.jpowsour.2004.05.059,10.1016/j.jpowsour.2004.05.059
10.2478/s11696-008-0086-z.http://dx.doi.org/10.2478/s11696-008-0086-z,10.2478/s11696-008-0086-z
10.1039/b304479n.http://dx.doi.org/10.1039/b304479n,10.1039/b304479n
10.1016/j.ces.2005.04.084.http://dx.doi.org/10.1016/j.ces.2005.04.084,10.1016/j.ces.2005.04.084
10.1016/j.bios.2008.09.035.http://dx.doi.org/10.1016/j.bios.2008.09.035,10.1016/j.bios.2008.09.035
10.1021/ja00170a016.http://dx.doi.org/10.1021/ja00170a016,10.1021/ja00170a016
10.1088/1674-1056/20/5/058102.http://dx.doi.org/10.1088/1674-1056/20/5/058102,10.1088/1674-1056/20/5/058102
10.1016/0020-7519(94)00214-9.http://dx.doi.org/10.1016/0020-7519(94)00214-9,10.1016/0020-7519(94)00214-9
10.1111/j.1432-1033.1972.tb02024.x.http://dx.doi.org/10.1111/j.1432-1033.1972.tb02024.x,10.1111/j.1432-1033.1972.tb02024.x
10.1016/j.jbiotec.2012.02.013.http://dx.doi.org/10.1016/j.jbiotec.2012.02.013,10.1016/j.jbiotec.2012.02.013
10.1007/s00436-007-0708-3.http://dx.doi.org/10.1007/s00436-007-0708-3,10.1007/s00436-007-0708-3
10.1021/bm101446k.http://dx.doi.org/10.1021/bm101446k,10.1021/bm101446k
10.1098/rspb.2001.1795.http://dx.doi.org/10.1006/jipa.1999.4866,10.1098/rspb.2001.1795
10.1021/ja061439f.http://dx.doi.org/10.1021/ja061439f,10.1021/ja061439f
10.1021/cm070351d.http://dx.doi.org/10.1021/cm070351d,10.1021/cm070351d
10.1007/s00436-005-0009-7.http://dx.doi.org/10.1007/s00436-005-0009-7,10.1007/s00436-005-0009-7
10.1016/j.renene.2007.11.002.http://dx.doi.org/10.1016/j.renene.2007.11.002,10.1016/j.renene.2007.11.002
10.1135/cccc19970626.http://dx.doi.org/10.1135/cccc19970626,10.1135/cccc19970626
10.1002/jlac.18892500106.http://dx.doi.org/10.1002/jlac.18892500106,10.1002/jlac.18892500106
10.1654/4144.http://dx.doi.org/10.1654/4144,10.1654/4144
10.1021/ma960487p.http://dx.doi.org/10.1021/ma960487p,10.1021/ma960487p
10.1016/j.fuel.2010.06.018.http://dx.doi.org/10.1016/j.fuel.2010.06.018,10.1016/j.fuel.2010.06.018
10.1002/chem.201101032.http://dx.doi.org/10.1002/chem.201101032,10.1002/chem.201101032
10.1351/pac200779122229.http://dx.doi.org/10.1351/pac200779122229,10.1351/pac200779122229
10.1007/s00436-008-1120-3.http://dx.doi.org/10.1007/s00436-008-1120-3,10.1007/s00436-008-1120-3
10.3390/60900770.http://dx.doi.org/10.3390/60900770,10.3390/60900770
10.1016/j.jhazmat.2007.12.075.http://dx.doi.org/10.1016/j.jhazmat.2007.12.075,10.1016/j.jhazmat.2007.12.075
10.1021/ma702601q.http://dx.doi.org/10.1021/ma702601q,10.1021/ma702601q
10.1111/j.1468-2494.2011.00681.x.http://dx.doi.org/10.1111/j.1468-2494.2011.00681.x,10.1111/j.1468-2494.2011.00681.x
10.1038/nature12051.http://dx.doi.org/10.1038/nature12051,10.1038/nature12051
10.3201/eid1508.090099http://dx.doi.org/10.3201/eid1508.090099,10.3201/eid1508.090099
10.1016/j.tca.2008.03.015.http://dx.doi.org/10.1016/j.tca.2008.03.015,10.1016/j.tca.2008.03.015
10.1021/bp960009y.http://dx.doi.org/10.1021/bp960009y,10.1021/bp960009y
10.1016/j.lwt.2010.06.024.http://dx.doi.org/10.1016/j.lwt.2010.06.024,10.1016/j.lwt.2010.06.024
10.1007/s00894-009-0583-1.http://dx.doi.org/10.1007/s00894-009-0583-1,10.1007/s00894-009-0583-1
10.1002/jsfa.3304.http://dx.doi.org/10.1002/jsfa.3304,10.1002/jsfa.3304
10.1016/j.cattod.2007.01.059.http://dx.doi.org/10.1016/j.cattod.2007.01.059,10.1016/j.cattod.2007.01.059
10.1002/anie.200462515.http://dx.doi.org/10.1002/anie.200462515,10.1002/anie.200462515
10.1186/1754-6834-6-18.http://dx.doi.org/10.1186/1754-6834-6-18,10.1186/1754-6834-6-18
10.1016/j.dyepig.2011.06.007.http://dx.doi.org/10.1016/j.dyepig.2011.06.007,10.1016/j.dyepig.2011.06.007
10.1248/cpb.50.1416.http://dx.doi.org/10.1248/cpb.50.1416,10.1248/cpb.50.1416
10.1016/j.jlp.2010.12.005.http://dx.doi.org/10.1016/j.jlp.2010.12.005,10.1016/j.jlp.2010.12.005
10.1083/jcb.17.1.208.http://dx.doi.org/10.1083/jcb.17.1.208,10.1083/jcb.17.1.208
10.1021/ie034136s.http://dx.doi.org/10.1021/ie034136s,10.1021/ie034136s
10.1002/cphc.201200166.http://dx.doi.org/10.1002/cphc.201200166,10.1002/cphc.201200166
10.1016/j.enzmictec.2010.06.009.http://dx.doi.org/10.1016/j.enzmictec.2010.06.009,10.1016/j.enzmictec.2010.06.009
10.1016/j.energy.2004.03.088.http://dx.doi.org/10.1016/j.energy.2004.03.088,10.1016/j.energy.2004.03.088
10.1016/j.postharvbio.2008.03.005.http://dx.doi.org/10.1016/j.postharvbio.2008.03.005,10.1016/j.postharvbio.2008.03.005
10.2478/s11696-009-0004-z.http://dx.doi.org/10.2478/s11696-009-0004-z,10.2478/s11696-009-0004-z
10.1016/j.synthmet.2003.07.009.http://dx.doi.org/10.1016/j.synthmet.2003.07.009,10.1016/j.synthmet.2003.07.009
10.1111/j.1365-2761.1990.tb00774.http://dx.doi.org/10.1111/j.1365-2761.1990.tb00774.x,10.1111/j.1365-2761.1990.tb00774.x
10.1016/j.memsci.2005.10.034.http://dx.doi.org/10.1016/j.memsci.2005.10.034,10.1016/j.memsci.2005.10.034
10.1016/j.desal.2008.06.009.http://dx.doi.org/10.1016/j.desal.2008.06.009,10.1016/j.desal.2008.06.009
10.1186/1471-2407-9-290.http://dx.doi.org/10.1186/1471-2407-9-290,10.1186/1471-2407-9-290
10.1016/j.aquaculture.2011.05.046.http://dx.doi.org/10.1016/j.aquaculture.2011.05.046,10.1016/j.aquaculture.2011.05.046
10.1016/j.jhazmat.2008.10.062.http://dx.doi.org/10.1016/j.jhazmat.2008.10.062,10.1016/j.jhazmat.2008.10.062
10.1016/j.reactfunctpolym.2010.07.005.http://dx.doi.org/10.1016/j.reactfunctpolym.2010.07.005,10.1016/j.reactfunctpolym.2010.07.005
10.1016/j.progpolymsci.2010.08.002.http://dx.doi.org/10.1016/j.progpolymsci.2010.08.002,10.1016/j.progpolymsci.2010.08.002
10.1021/jo802716v.http://dx.doi.org/10.1021/jo802716v,10.1021/jo802716v
10.2478/s11687-006-0042-9http://dx.doi.org/10.2478/s11687-006-0042-9,10.2478/s11687-006-0042-9
10.2478/s11686-007-0019-y.http://dx.doi.org/10.2478/s11686-007-0019-y,10.2478/s11686-007-0019-y
10.2478/s11535-009-0044-y.http://dx.doi.org/10.2478/s11535-009-0044-y,10.2478/s11535-009-0044-y
10.1080/00032710008543207.http://dx.doi.org/10.1080/00032710008543207,10.1080/00032710008543207
10.1016/j.biortech.2010.04.080.http://dx.doi.org/10.1016/j.biortech.2010.04.080,10.1016/j.biortech.2010.04.080
10.1002/pat.811.http://dx.doi.org/10.1002/pat.811,10.1002/pat.811
10.1021/jm00216a024.http://dx.doi.org/10.1021/jm00216a024,10.1021/jm00216a024
10.1007/s00436-012-3214-1http://dx.doi.org/10.1007/s00436-012-3214-1,10.1007/s00436-012-3214-1
10.1021/ja206050b.http://dx.doi.org/10.1021/ja206050b,10.1021/ja206050b
10.1016/j.synthmet.2008.01.005.http://dx.doi.org/10.1016/j.synthmet.2008.01.005,10.1016/j.synthmet.2008.01.005
10.1093/rheumatology/kem323.http://dx.doi.org/10.1093/rheumatology/kem323,10.1093/rheumatology/kem323
10.1002/app.1972.070160516.http://dx.doi.org/10.1002/app.1972.070160516,10.1002/app.1972.070160516
10.1021/jp806406c.http://dx.doi.org/10.1021/jp806406c,10.1021/jp806406c
10.1016/j.foodchem.2007.12.073.http://dx.doi.org/10.1016/j.foodchem.2007.12.073,10.1016/j.foodchem.2007.12.073
10.1002/cber.18960290133.http://dx.doi.org/10.1002/cber.18960290133,10.1002/cber.18960290133
10.1021/es9603214.http://dx.doi.org/10.1021/es9603214,10.1021/es9603214
10.1021/ja00540a026.http://dx.doi.org/10.1021/ja00540a026,10.1021/ja00540a026
10.1210/en.2010-0509.http://dx.doi.org/10.1210/en.2010-0509,10.1210/en.2010-0509
10.1021/ac800706s.http://dx.doi.org/10.1021/ac800706s,10.1021/ac800706s
10.1002/aic.690381002.http://dx.doi.org/10.1002/aic.690381002,10.1002/aic.690381002
10.1021/jf0301798.http://dx.doi.org/10.1021/jf0301798,10.1021/jf0301798
10.1016/j.cplett.2007.02.046.http://dx.doi.org/10.1016/j.cplett.2007.02.046,10.1016/j.cplett.2007.02.046
10.1021/jo00175a044.http://dx.doi.org/10.1021/jo00175a044,10.1021/jo00175a044
10.1016/j.catcom.2011.07.002.http://dx.doi.org/10.1016/j.catcom.2011.07.002,10.1016/j.catcom.2011.07.002
10.1016/j.jchromb.2004.12.030.http://dx.doi.org/10.1016/j.jchromb.2004.12.030,10.1016/j.jchromb.2004.12.030
10.1055/s-0028-1099719.http://dx.doi.org/10.1055/s-0028-1099719,10.1055/s-0028-1099719
10.1021/jp067370f.http://dx.doi.org/10.1021/jp067370f,10.1021/jp067370f
10.1016/j.meatsci.2010.06.004.http://dx.doi.org/10.1016/j.meatsci.2010.06.004,10.1016/j.meatsci.2010.06.004
10.1016/j.corsci.2008.02.014.http://dx.doi.org/10.1016/j.corsci.2008.02.014,10.1016/j.corsci.2008.02.014
10.1016/0048-4059(84)90054-7.http://dx.doi.org/10.1016/0048-4059(84)90054-7,10.1016/0048-4059(84)90054-7
10.1016/j.synthmet.2004.05.019.http://dx.doi.org/10.1016/j.synthmet.2004.05.019,10.1016/j.synthmet.2004.05.019
10.1021/la00028a012.http://dx.doi.org/10.1021/la00028a012,10.1021/la00028a012
10.1002/app.29463.http://dx.doi.org/10.1002/app.29463,10.1002/app.29463
10.1016/j.jinorgbio.2005.09.014.http://dx.doi.org/10.1016/j.jinorgbio.2005.09.014,10.1016/j.jinorgbio.2005.09.014
10.1007/s00436-004-1153-1.http://dx.doi.org/10.1007/s00436-004-1153-1,10.1007/s00436-004-1153-1
10.1016/j.eurpolymj.2011.01.001.http://dx.doi.org/10.1016/j.eurpolymj.2011.01.001,10.1016/j.eurpolymj.2011.01.001
10.1016/j.electacta.2011.08.042.http://dx.doi.org/10.1016/j.electacta.2011.08.042,10.1016/j.electacta.2011.08.042
10.1080/13921657.2007.10512824http://dx.doi.org/10.1080/13921657.2007.10512824,10.1080/13921657.2007.10512824
10.1016/j.plaphy.2008.11.007.http://dx.doi.org/10.1016/j.plaphy.2008.11.007,10.1016/j.plaphy.2008.11.007
10.1021/jm00031a015.http://dx.doi.org/10.1021/jm00031a015,10.1021/jm00031a015
10.1007/s00436-005-0091-xhttp://dx.doi.org/10.1007/s00436-005-0091-x,10.1007/s00436-005-0091-x
10.1002/pat227.http://dx.doi.org/10.1002/pat.227,10.1002/pat227
10.1055/s-2004-820025.http://dx.doi.org/10.1055/s-2004-820025,10.1055/s-2004-820025
10.1038/82335.http://dx.doi.org/10.1038/82335,10.1038/82335
10.1021/cm2000655.http://dx.doi.org/10.1021/cm2000655,10.1021/cm2000655
10.1021/pr0504079.http://dx.doi.org/10.1021/pr0504079,10.1021/pr0504079
10.1016/j.jphotochem.2009.03.018.http://dx.doi.org/10.1016/j.jphotochem.2009.03.018,10.1016/j.jphotochem.2009.03.018
10.1016/j.theochem.2008.11.013.http://dx.doi.org/10.1016/j.theochem.2008.11.013,10.1016/j.theochem.2008.11.013
10.1021/ja01238a017.http://dx.doi.org/10.1021/ja01238a017,10.1021/ja01238a017
