Valid_citing_DOI,Invalid_cited_DOI,Valid_DOI,Already_valid,Prefix_error,Suffix_error,Other-type_error
10.1161/01.cir.98.20.2160,10.1161/circ.90.1.8026057,,0,0,0,0
10.1039/d0nj03672b,10.1080/21691401.2018.1533846,10.1080/21691401.2018.1533846,1,0,0,0
10.1101/157941,10.3389/fnhum.2016.0006,,0,0,0,0
10.1161/circulationaha.118.035411,10.1161/hyp.34.2.201,,0,0,0,0
10.2478/s11696-011-0107-1,10.1016/j.renene.2005.10.015.http://dx.doi.org/10.1016/j.renene.2005.10.015,10.1016/J.RENENE.2005.10.015,0,1,0,0
10.1186/s12910-017-0215-8,10.1093/jmp/jhu038.,10.1093/JMP/JHU038,0,0,1,0
10.1161/circresaha.116.309185,10.1161/circ.78.2.3396173,,0,0,0,0
10.1161/01.cir.77.5.967,10.1161/circ.69.5.6231136,,0,0,0,0
10.1007/s11356-019-07016-7,10.7506/spkx1002-6630-201017101,,0,0,0,0
10.3280/sur2014-103004,10.1086/59717,,0,0,0,0
10.3390/electronics5030044,10.1145/1278280.1278289,,0,0,0,0
10.1080/13658816.2014.889300,10.1080/00045608.2013.792172.,10.1080/00045608.2013.792172,0,0,1,0
10.1007/s11912-019-0816-0,10.1016/j.ajpath.2015.11.011.,10.1016/J.AJPATH.2015.11.011,0,0,1,0
10.1049/mnl.2014.0525,10.1088/1742‐6596/241/1/012041,,0,0,0,0
10.15237/gida.gd18124,10.1002/jsfa.2118.,10.1002/JSFA.2118,0,0,1,0
10.1161/01.res.10.2.215,10.1161/res.2.5.434,,0,0,0,0
10.1128/aem.00371-19,10.3201/eid1701.091101p1,,0,0,0,0
10.1161/circep.117.005414,10.1161/res.89.1.33,,0,0,0,0
10.1007/s12210-020-00938-2,10.1101/2020.03.23.20039446v3,,0,0,0,0
10.1016/j.amepre.2018.09.008,10.1080/02796015.2012.12087375,10.1080/02796015.2012.12087375,1,0,0,0
10.3280/ses2015-003008,10.1423/2411,,0,0,0,0
10.1161/hypertensionaha.110.152629,10.1161/hyp.25.4.531,,0,0,0,0
10.1161/01.cir.33.1.43,10.1161/res.4.3.302,,0,0,0,0
10.1145/3316781.3317765,10.5555/944919.944941,,0,0,0,0
10.1161/01.res.82.11.1111,10.1161/circ.83.6.1828192,,0,0,0,0
10.1145/310701.310710,10.5555/381992.383623,,0,0,0,0
10.1007/978-3-030-21309-1_6,10.1111/1348-0421,,0,0,0,0
10.1161/01.hyp.0000016921.50185.7b,10.1161/circ.98.3.234,,0,0,0,0
10.1101/299644,10.1038/nmeth.192310.1038/nmeth.1923.,,0,0,0,0
10.1161/01.str.0000032103.59213.bc,10.1161/circ.71.6.3995710,,0,0,0,0
10.1161/01.atv.0000016046.94521.68,10.1161/circ.102.7.779,,0,0,0,0
10.1161/01.atv.0000233387.90257.9b,10.1161/atv91.13.1.8422341,,0,0,0,0
10.1161/01.cir.101.24.2795,10.1161/circ.96.6.1761,,0,0,0,0
10.3389/fphys.2020.00567,10.5114/biolsport.2018.74193,10.5114/biolsport.2018.74193,1,0,0,0
10.1134/s0036029519080081,10.1016/j.jalcom.2018.04128,,0,0,0,0
10.1007/s00104-018-0700-8,10.1515/iss-2001,,0,0,0,0
10.3835/plantgenome2017.11.0099,10.1007/s11046‐005‐0373‐y,,0,0,0,0
10.1161/01.cir.100.4.437,10.1161/circ.97.2.211,,0,0,0,0
10.1161/01.hyp.0000191706.41980.29,10.1161/hyp.38.4.958,,0,0,0,0
10.1108/978-1-83867-114-320191003,10.208535/31-3-1062,,0,0,0,0
10.1001/jamafacial.2016.0166,10.1001/jamafacial.2013.2,,0,0,0,0
10.1145/2733693.2733707,10.5555/2073586,,0,0,0,0
10.1007/978-3-030-32459-9_23,10.3389/fimmu.1014.00593,,0,0,0,0
10.3389/fpls.2020.00491,10.1016/j.micron.2010.11,,0,0,0,0
10.1161/01.res.86.10.1093,10.1161/res.81.4.462,,0,0,0,0
10.1177/2382120519855061,10.1007/s10459-012-9381-0.,10.1007/S10459-012-9381-0,0,0,1,0
10.1145/3359997.3365705,10.5555/2195921.2196345,,0,0,0,0
10.1145/3365953.3365958,10.5555/3298483.3298631,,0,0,0,0
10.2478/s11696-012-0295-3,10.1016/j.foodres.2010.12.017.http://dx.doi.org/10.1016/j.foodres.2010.12.017,10.1016/J.FOODRES.2010.12.017,0,1,0,0
10.1161/jaha.119.014628,10.1161/circ.94.5.983,,0,0,0,0
10.15237/gida.gd18105,10.1080/10408399309527621.,10.1080/10408399309527621,0,0,1,0
10.1161/01.res.71.6.1324,10.1161/res.67.4.2119912,,0,0,0,0
10.1161/01.cir.92.8.2142,10.1161/str.24.9.8362421,,0,0,0,0
10.1161/01.cir.95.8.1986,10.1161/circ.95.8.2027,,0,0,0,0
10.1530/eje-09-1072,10.1093/humrep/,,0,0,0,0
10.1161/01.cir.92.3.465,10.1161/res.75.2.7518363,,0,0,0,0
10.1145/376284.375693,10.5555/114098.114109,,0,0,0,0
10.1074/jbc.272.16.10442,10.1074/jbc.271.27.16068,,0,0,0,0
10.1177/0095399715581041,10.17813/maiq.5.2.5408016w34215787,10.17813/maiq.5.2.5408016w34215787,1,0,0,0
10.1007/s00428-018-2377-2,10.1186/1751-0473-9-111751-0473-9-11,,0,0,0,0
10.2307/4089289,10.2307/4600050,,0,0,0,0
10.1145/3127526.3127529,10.5555/1622487.1622501,,0,0,0,0
10.1145/2598394.2610013,10.5555/1516744.1517234,,0,0,0,0
10.29133/yyutbd.465506,10.2174/0929867043365107.,10.2174/0929867043365107,0,0,1,0
10.1098/rstb.2012.0234,10.1046/j.1461-0248.2002.00354,,0,0,0,0
10.1145/2487575.2487606,10.5555/944919.944937,,0,0,0,0
10.1017/9781108561716.034,10.46469/mq.2016.57.2.5,10.46469/mq.2016.57.2.5,1,0,0,0
10.2478/s11696-012-0267-7,10.1002/aic.690400314.http://dx.doi.org/10.1002/aic.690400314,10.1002/AIC.690400314,0,1,0,0
10.1177/1098612x19880434,10.1111/vru.12665.,10.1111/VRU.12665,0,0,1,0
10.1161/01.cir.97.19.1907,10.1161/circ.58.6.709763,,0,0,0,0
10.1007/s12665-016-5613-6,10.2113/gssgfbull.166.4.365,10.2113/gssgfbull.166.4.365,1,0,0,0
10.1145/3321408.3321568,10.5555/1090583.1648612,,0,0,0,0
10.1177/1477370816643733,10.1111/j.1745–9125.1977.tb00061.x,,0,0,0,0
10.1161/hs0302.104110,10.1161/str.30.12.2598,,0,0,0,0
10.1074/jbc.275.4.2265,10.1074/jbc.270.27.16052,,0,0,0,0
10.1007/s13312-020-1961-0,10.1001/jamapediatrics.2020,,0,0,0,0
10.1145/3232163,10.5555/522258.836117,,0,0,0,0
10.1161/01.res.18.5.596,10.1161/circ.13.6.916,,0,0,0,0
10.2478/s11686-007-0037-9,10.1007/s004360050260.http://dx.doi.org/10.1007/s004360050260,10.1007/S004360050260,0,1,0,0
10.1101/073619,10.1038/nmeth.2688.,10.1038/NMETH.2688,0,0,1,0
10.4253/wjge.v5.i2.56,10.1111/j.1572-0241.2000.03434,,0,0,0,0
10.2307/30148382,10.2307/30132137,,0,0,0,0
10.1525/cond.2011.110027,10.2307/27759804,,0,0,0,0
10.1007/s11010-018-3410-0,10.1016/j.reprotox,,0,0,0,0
10.1172/jci124606,10.1016/j.jaad.2018.11,,0,0,0,0
10.1002/2014jd023006,10.1007/s00703‐005‐0112‐4,,0,0,0,0
10.1177/1077695818819604,10.1177/215824401562177,,0,0,0,0
10.2139/ssrn.2606176,10.2139/ssrn.23968,,0,0,0,0
10.1525/auk.2012.12058,10.2307/3832094,,0,0,0,0
10.1145/3267126,10.5555/2971808.2971957,,0,0,0,0
10.1161/01.cir.96.10.3721,10.1161/circ.88.4.8403331,,0,0,0,0
10.1145/1789934.1789936,10.5555/968879.969213,,0,0,0,0
10.3389/fmicb.2019.00726,10.1186/s12917-017-1131-1133,,0,0,0,0
10.1101/2020.11.29.20237875,10.1101/2020.07.01.20139857,10.1101/2020.07.01.20139857,1,0,0,0
10.1002/2015ea000120,10.2307/2098941,,0,0,0,0
10.1161/01.str.25.2.352,10.1161/str.17.2.3961839,,0,0,0,0
10.1027/1015-5759/a000416,10.1016/j.lindif.2011.04.00,,0,0,0,0
10.1186/s12883-020-01855-5,10.1016/j.braindev,,0,0,0,0
10.1007/s00784-019-02871-7,10.18632/oncota,,0,0,0,0
10.1161/01.res.48.4.502,10.1161/circ.15.1.14,,0,0,0,0
10.2478/s11686-011-0074-2,10.1016/002090114-7,,0,0,0,0
10.1161/01.cir.87.3.705,10.1161/circ.85.5.1572048,,0,0,0,0
10.1161/01.res.58.4.531,10.1161/res.52.3.6297832,,0,0,0,0
10.1007/s00299-017-2175-3,10.5197/j2044-05882015031021,,0,0,0,0
10.3390/ijms20092094,10.1684/mrh.2019.0447,,0,0,0,0
10.1161/01.cir.49.5.811,10.1161/circ.40.3.337,,0,0,0,0
10.1007/978-3-030-30490-4_7,10.1145/1390681.1442794,,0,0,0,0
10.1145/2525314.2525456,10.5555/2124413,,0,0,0,0
10.1145/505776.505793,10.5555/795672.796967,,0,0,0,0
10.1145/2774993.2775068,10.5555/1889324.1889345,,0,0,0,0
10.3389/fbioe.2020.00428,10.1002/jbm.b.34005n/a-n/a,,0,0,0,0
10.1161/01.cir.94.1.102,10.1161/circ.84.4.1914099,,0,0,0,0
10.1145/2007477.1952709,10.5555/832315.837557,,0,0,0,0
10.1161/01.cir.85.3.893,10.1161/circ.74.5.3769170,,0,0,0,0
10.1161/01.cir.26.6.1235,10.1161/circ.19.3.458,,0,0,0,0
10.1007/s11356-019-07109-3,10.2307/20055213,,0,0,0,0
10.1161/01.hyp.8.7.583,10.1161/res.38.5.131652,,0,0,0,0
10.1080/02702711.2018.1538650,10.1044/jslhr.4302.366.,10.1044/JSLHR.4302.366,0,0,1,0
10.1891/0886-6708.33.1.176,10.1891/0886-6708.20.1.55,,0,0,0,0
10.14233/ajchem.2019.22285,10.1007/s002530051457.,10.1007/S002530051457,0,0,1,0
10.1177/1475090220927246,10.1177/1475090219875860.,10.1177/1475090219875860,0,0,1,0
10.1088/1748-9326/ab7f0d,10.2307/40277205,,0,0,0,0
10.1145/1324185.1324188,10.5555/1783534.1783555,,0,0,0,0
10.1108/md-03-2019-0383,10.1093/oxfordhb/9780199694945.001.0001/oxfordhb-9780199694945-e-012,,0,0,0,0
10.2307/800451,10.2307/657009,,0,0,0,0
10.1049/mnl.2016.0165,10.1007/s11664‐013‐2560‐9,,0,0,0,0
10.3389/fvets.2020.604460,10.5829/idosi.ijmr.2012.3.3.6414,,0,0,0,0
10.3174/ajnr.a5472,10.1059/0003-4819-155-8-201110180-00009,,0,0,0,0
10.1161/01.cir.96.11.4104,10.1161/circ.83.2.1991373,,0,0,0,0
10.1161/01.str.13.6.788,10.1161/str.4.2.201,,0,0,0,0
10.1038/s41598-017-15702-0,10.1038/srep33753.,10.1038/SREP33753,0,0,1,0
10.1101/358275,10.14806.17.1.200,,0,0,0,0
10.1145/545214.545228,10.5555/545215.545226,,0,0,0,0
10.1215/9781478009184-002,10.4324/9780203001196,10.4324/9780203001196,1,0,0,0
10.1038/s41598-019-51412-5,10.1149/2.0641906jes.,10.1149/2.0641906JES,0,0,1,0
10.2134/agronj2018.12.0809,10.1007/s10681‐013‐1010‐3,,0,0,0,0
10.1161/01.str.15.5.803,10.1161/str.10.1.107623,,0,0,0,0
10.1080/13854046.2013.783120,10.1097/01.wnr.0000091132.75061.64,,0,0,0,0
10.1161/01.res.42.4.550,10.1161/res.16.5.452,,0,0,0,0
10.1145/2908080.2908125,10.5555/1792734.1792759,,0,0,0,0
10.1007/978-3-030-22098-3_1,10.1371/journal.pone0027195,,0,0,0,0
10.1007/s00603-020-02097-0,10.1016/j.eng-geo.2016.04.035,,0,0,0,0
10.1161/01.res.0000102404.81461.25,10.1161/hyp.33.1.232,,0,0,0,0
10.2478/s11696-013-0399-4,10.1016/j.envpol.2006.03.021.http://dx.doi.org/10.1016/j.envpol.2006.03.021,10.1016/J.ENVPOL.2006.03.021,0,1,0,0
10.2200/s00840ed1v01y201803gci003,10.1002/1097-024x(200009)30:11,,0,0,0,0
10.1080/17453054.2018.1451250,10.1179/14653120522-5020880,,0,0,0,0
10.1007/s10858-016-0064-7,10.1016/ssnmr.2015.09.002,,0,0,0,0
10.1161/01.str.0000016326.78014.fe,10.1161/str.32.6.1323,,0,0,0,0
10.1007/s10342-020-01323-2,10.1111/j.1365-2435.2008.01477,,0,0,0,0
10.1007/s11270-020-04639-2,10.1007/s11356-016-6262-8.,10.1007/S11356-016-6262-8,0,0,1,0
10.2307/30149746,10.2307/30119628,,0,0,0,0
10.1101/770289,10.1656/1528-7092(2007)6,,0,0,0,0
10.1161/01.hyp.0000111833.82664.0c,10.1161/hyp.35.1.480,,0,0,0,0
10.1161/01.cir.57.6.1096,10.1161/circ.50.2.206,,0,0,0,0
10.1016/s0095-5108(18)30292-6,10.1164/arrd.1985.131.4.568,10.1164/arrd.1985.131.4.568,1,0,0,0
10.1007/s10706-018-00780-2,10.1007/978-981-10-1930-2-13,,0,0,0,0
10.1093/milmed/usaa380,10.1111/j.1530-0277.1997.tb03811.x.,10.1111/J.1530-0277.1997.TB03811.X,0,0,1,0
10.1186/s12864-017-4176-6,10.1101/gr.1239303.,10.1101/GR.1239303,0,0,1,0
10.1145/3205946.3205948,10.5555/2429759.2430152,,0,0,0,0
10.1080/23273798.2016.1153116,10.1371/journal/pone.0040252,,0,0,0,0
10.1161/01.cir.100.15.1590,10.1161/circ.74.5.2429784,,0,0,0,0
10.1007/s10389-020-01466-x,10.1001/jamanetworkopen,,0,0,0,0
10.1161/hs0901.095407,10.1161/str.20.5.2718196,,0,0,0,0
10.1161/01.hyp.0000056524.35294.80,10.1161/circ.101.13.1586,,0,0,0,0
10.2478/s11756-010-0028-4,10.1111/j.1365,,0,0,0,0
10.1080/15546128.2015.1025935,10.1542/peds.2012–3769,,0,0,0,0
10.3389/fnins.2020.00478,10.4103/1995-7645.237189,10.4103/1995-7645.237189,1,0,0,0
10.3835/plantgenome2015.09.0090,10.1007/s00122‐006‐0392‐1,,0,0,0,0
10.1161/01.atv.17.12.3570,10.1161/res.72.4.8443870,,0,0,0,0
10.1145/2889490,10.5555/829527.831188,,0,0,0,0
10.1136/jitc-2020-000605,10.1038/nrc.2016.154.,10.1038/NRC.2016.154,0,0,1,0
10.1161/01.atv.0000125114.88079.96,10.1161/atvb.21.2.201,,0,0,0,0
10.1007/978-3-030-13027-5_22,10.1080/15332980902466,,0,0,0,0
10.1145/3178372.3179527,10.5555/2819009.2819180,,0,0,0,0
10.1161/01.cir.54.6.849,10.1161/res.9.5.1069,,0,0,0,0
10.1177/1469540514526227,10.17813/maiq.13.2.k5015r82j2q35148,10.17813/maiq.13.2.k5015r82j2q35148,1,0,0,0
10.1038/srep42614,10.2307/2097134,,0,0,0,0
10.1128/msphere.00094-16,10.3201/eid0702.700327,,0,0,0,0
10.1161/01.str.31.12.3054,10.1161/str.5.3.334,,0,0,0,0
10.1080/17475759.2019.1701065,10.3389/fpsyg.2015.01593/full,10.3389/FPSYG.2015.01593,0,0,1,0
10.3390/ijms19123910,10.4149/neo-2009-03-252,,0,0,0,0
10.1145/3322640.3326725,10.5555/1412417.1412423,,0,0,0,0
10.3892/br.2019.1230,10.3909/riu0716,,0,0,0,0
10.1007/s12671-020-01406-6,10.1080/15298860390129863,,0,0,0,0
10.1161/01.str.30.1.81,10.1161/res.43.2.668063,,0,0,0,0
10.2147/lra.s240753,10.1016/j.annfar.2007.05.003.,10.1016/J.ANNFAR.2007.05.003,0,0,1,0
10.1038/s41562-020-00945-1,10.1201/9780429246593,10.1201/9780429246593,1,0,0,0
10.1002/2016ja023337,10.1007/s11214‐012‐9938‐5,,0,0,0,0
10.1080/15384047.2016.1235666,10.1093/jnci/89.4.293/content/89/4/293.abstract,,0,0,0,0
10.1145/2911996.2912057,10.5555/2354409.2354807,,0,0,0,0
10.1161/strokeaha.115.009955,10.1161/circ.93.10.1818,,0,0,0,0
10.1161/01.str.0000226901.34927.10,10.1161/atvb.20.4.1061,,0,0,0,0
10.1161/01.res.69.5.1234,10.1161/circ.13.1.1,,0,0,0,0
10.7717/peerj.3186,10.1016/0022-0981(89)901081,,0,0,0,0
10.3389/fmicb.2020.00829,10.1111/j.1469-0691.2009.02972,,0,0,0,0
10.26442/00403660.2020.07.000775,10.1002/1097-0142(19880915)62,,0,0,0,0
10.1161/01.res.62.1.173,10.1161/res.53.6.6139182,,0,0,0,0
10.1145/2490301.2451173,10.5555/1354135,,0,0,0,0
10.2478/s13386-013-0137-2,10.2307/2259880.http://dx.doi.org/10.2307/2259880,10.2307/2259880,0,1,0,0
10.1145/3304110,10.5555/3199700.3199821,,0,0,0,0
10.1525/sp.2007.54.3.371,10.2307/2781194,,0,0,0,0
10.1161/01.res.88.5.476,10.1161/res.79.4.659,,0,0,0,0
10.1111/cea.12561,10.1189/jlb.69.6.867,,0,0,0,0
10.1161/circheartfailure.111.962209,10.1161/circ.102.14.1718,,0,0,0,0
10.1002/9781119788409.ch11,10.1037/0033‐2909.132.6.823,,0,0,0,0
10.1016/j.jelekin.2020.102509,10.3109/03093640309167976,10.3109/03093640309167976,1,0,0,0
10.1161/01.cir.28.3.329,10.1161/circ.24.5.1137,,0,0,0,0
10.1177/1089253217749053,10.1155/2015/831501.,10.1155/2015/831501,0,0,1,0
10.1161/01.res.87.5.418,10.1161/res.85.12.1186,,0,0,0,0
10.1007/s10489-016-0827-6,10.5176-2010-2283_1.249,,0,0,0,0
10.29252/nrip.irj.15.4.309,10.3923/rjasci.2016.547.553,,0,0,0,0
10.1161/01.atv.0000194099.65024.17,10.1161/circ.94.5.874,,0,0,0,0
10.1007/s00520-017-3769-6,10.1080/08836610701564147,,0,0,0,0
10.2478/s11696-013-0413-x,10.1016/j.conbuildmat.2012.04.070.http://dx.doi.org/10.1016/j.conbuildmat.2012.04.070,10.1016/J.CONBUILDMAT.2012.04.070,0,1,0,0
10.1145/3173574.3174091,10.5555/3103562,,0,0,0,0
10.1145/1037947.1024414,10.5555/956417.956539,,0,0,0,0
10.1002/jclp.22287,10.1111/j.14676494.2009.00573.x,,0,0,0,0
10.1161/01.cir.102.12.1434,10.1161/circ.97.20.2025,,0,0,0,0
10.1161/01.res.86.10.1093,10.1161/res.85.9.770,,0,0,0,0
10.1007/s00253-016-7836-6,10.1111/j.1470-8744.2002.tb01180.x,,0,0,0,0
10.2478/s11686-010-0003-9,10.1016/j.ijpara.2006.08.003.http://dx.doi.org/10.1016/j.ijpara.2006.08.003,10.1016/J.IJPARA.2006.08.003,0,1,0,0
10.1161/01.res.65.4.1112,10.1161/res.58.1.3943152,,0,0,0,0
10.2134/agronj2019.03.0221,10.1007/s10681‐015‐1620‐z,,0,0,0,0
10.1080/19361653.2017.1324347,10.1080/09518399923926,,0,0,0,0
10.12956/tchd.568736,10.1002/ana.23819.,10.1002/ANA.23819,0,0,1,0
10.1161/hypertensionaha.108.117911,10.1161/res.83.8.841,,0,0,0,0
10.1145/2790449.2790529,10.5555/2385625.2385629,,0,0,0,0
10.1145/2995306.2995312,10.5555/822075.822408,,0,0,0,0
10.2514/6.2016-0329,10.1002/d.1757,,0,0,0,0
10.1161/01.str.10.4.415,10.1161/str.7.2.1265805,,0,0,0,0
10.1161/01.str.0000102043.70312.e9,10.1161/str.29.1.18,,0,0,0,0
10.1111/jnp.12070,10.1007/s00415‐011‐6349‐6,,0,0,0,0
10.1161/01.res.72.3.671,10.1161/res.67.3.2397572,,0,0,0,0
10.1161/01.cir.73.6.1310,10.1161/res.57.5.4053304,,0,0,0,0
10.1161/01.cir.90.6.2982,10.1161/circ.68.3.6223722,,0,0,0,0
10.1208/s12249-017-0777-2,10.1211/jpp/62.04.0018,,0,0,0,0
10.1007/s10856-019-6348-1,10.4103/ccd.ccd_192_18.,,0,0,0,0
10.2307/1313076,10.2307/1469226,,0,0,0,0
10.1002/2016gl068865,10.1007/s11214‐008‐9463‐8,,0,0,0,0
10.1161/hypertensionaha.106.085944,10.1161/hyp.36.1.20,,0,0,0,0
10.2478/s11696-012-0164-0,10.1016/j.fuel.2007.03.032.http://dx.doi.org/10.1016/j.fuel.2007.03.032,10.1016/J.FUEL.2007.03.032,0,1,0,0
10.1007/978-3-030-05546-2_8,10.1902/jop.2009.080243.,10.1902/JOP.2009.080243,0,0,1,0
10.1161/01.str.0000090125.28466.e2,10.1161/circ.83.5.2022019,,0,0,0,0
10.1145/225830.224449,10.5555/800052.801871,,0,0,0,0
10.1161/01.cir.80.5.1360,10.1161/res.62.6.3383367,,0,0,0,0
10.1161/01.cir.0000055316.35552.74,10.1161/circ.98.10.946,,0,0,0,0
10.2979/jewisocistud.19.3.1,10.2307/23263930,,0,0,0,0
10.2200/s01045ed1v01y202009aim046,10.18653/v1,,0,0,0,0
10.1145/3292500.3330914,10.5555/1953048.2078186,,0,0,0,0
10.1145/3271553.3271563,10.5555/2354409.2354937,,0,0,0,0
10.1161/01.cir.85.2.596,10.1161/circ.51.5.47273,,0,0,0,0
10.1161/01.atv.0000148322.89911.44,10.1161/atvb.15.10.1764,,0,0,0,0
10.1111/lcrp.12085,10.1093/bjc/az1013,,0,0,0,0
10.1007/s40617-016-0151-y,10.1007/s40617-010-1,,0,0,0,0
10.1145/2682571.2797073,10.5555/1622655.1622667,,0,0,0,0
10.1145/2733373.2806329,10.5555/1888150.1888179,,0,0,0,0
10.1002/2014wr015744,10.1175/1525-7541(2004)005,,0,0,0,0
10.2752/175470715x14153615623682,10.5325/j.ctv14gp4w7,10.5325/j.ctv14gp4w7,1,0,0,0
10.1161/01.cir.40.2.237,10.1161/circ.28.5.885,,0,0,0,0
10.1093/jas/skz394,10.2134/jas1963.222486x,,0,0,0,0
10.3748/wjg.v20.i32.11384,10.1634/theoncologist,,0,0,0,0
10.1161/01.hyp.35.2.574,10.1161/circ.88.4.8403292,,0,0,0,0
10.1101/061069,10.1021/bi061656t.,10.1021/BI061656T,0,0,1,0
10.3389/fpsyg.2019.02754,10.1016/j.jesp.2011.10.10.009,,0,0,0,0
10.2478/s11696-008-0092-1,10.1016/j.watres.2004.04.055.http://dx.doi.org/10.1016/j.watres.2004.04.055,10.1016/J.WATRES.2004.04.055,0,1,0,0
10.1186/s13052-016-0285-0,10.1111/j.1365-2788.2007.01012,,0,0,0,0
10.1017/s0003055418000205,10.1515/9780804774185,10.1515/9780804774185,1,0,0,0
10.1080/09168451.2017.1398069,10.3389/fmicb,,0,0,0,0
10.1161/strokeaha.107.495069,10.1161/str.27.6.1105,,0,0,0,0
10.1111/ajsp.12351,10.1027/1864‐9335/a000088,,0,0,0,0
10.1049/mnl.2018.0148,10.1088/0960‐1317/17/7/007,,0,0,0,0
10.1080/21622965.2013.821652,10.1037/0033–2909.134.1.31,,0,0,0,0
10.1007/978-3-319-16999-6_1792-1,10.1016/j.evolhumbehav.2020.1002.1001,,0,0,0,0
10.1177/0046958018757848,10.1371/journal.pone.0160217.,10.1371/JOURNAL.PONE.0160217,0,0,1,0
10.1080/10408398.2016.1160363,10.1002/smll.200901158.,10.1002/SMLL.200901158,0,0,1,0
10.1161/01.res.0000046018.23605.3e,10.1161/circ.95.6.1532,,0,0,0,0
10.1145/3078971.3080544,10.5555/211359,,0,0,0,0
10.1101/627133,10.1016/j.cognition.2016.05.024.,10.1016/J.COGNITION.2016.05.024,0,0,1,0
10.2307/4090101,10.2307/1555775,,0,0,0,0
10.1161/circep.119.007809,10.1161/res.69.2.1650296,,0,0,0,0
10.1007/978-3-030-27403-0_4,10.1016/j.quaint.2011.02.019.,10.1016/J.QUAINT.2011.02.019,0,0,1,0
10.1007/978-3-319-77525-8_210,10.14778/3402707.3402713,10.14778/3402707.3402713,1,0,0,0
10.1145/3230977.3230988,10.5555/364133.364161,,0,0,0,0
10.1145/3292500.3330919,10.5555/944919.944966,,0,0,0,0
10.1007/978-3-030-41593-8_5,10.1016/j.rdf.2016.05.00,,0,0,0,0
10.1029/2011jg001733,10.1111/j.1365?2486.2004.00829.x,,0,0,0,0
10.1080/15230406.2019.1677176,10.1007/978-0-387-35973-11431,,0,0,0,0
10.1161/01.cir.49.6.1053,10.1161/res.30.3.274,,0,0,0,0
10.1145/3337821.3337894,10.5555/3207692.3207712,,0,0,0,0
10.1161/01.atv.14.1.115,10.1161/atv91.13.2.8427866,,0,0,0,0
10.1007/978-3-319-77703-0_102,10.1080/15309576.2005.11051848,,0,0,0,0
10.3389/fpls.2020.545042,10.2307/4280038,,0,0,0,0
10.1145/3196398.3196431,10.5555/2486788.2486879,,0,0,0,0
10.1161/01.atv.0000095975.35247.9f,10.1161/atv91.13.6.8499400,,0,0,0,0
10.3389/fmicb.2017.00646,10.1126/science.286.5449.251,,0,0,0,0
10.3390/molecules24101911,10.2174/1389450115666140828142401,10.2174/1389450115666140828142401,1,0,0,0
10.2478/s11696-012-0304-6,10.1021/la203162y.http://dx.doi.org/10.1021/la203162y,10.1021/LA203162Y,0,1,0,0
10.3748/wjg.v20.i30.10504,10.1059/0003-4819-152-6-201003160-00003,,0,0,0,0
10.1161/01.cir.92.12.3539,10.1161/circ.89.1.8281641,,0,0,0,0
10.1161/01.res.13.6.522,10.1161/res.9.6.1357,,0,0,0,0
10.1080/15487768.2012.703560,10.1176/app.ps.60.4.491,,0,0,0,0
10.1145/3001773.3001815,10.5555/2770015.2770030,,0,0,0,0
10.4018/978-1-7998-4808-0.ch004,10.33549/physiolres.932464,10.33549/physiolres.932464,1,0,0,0
10.1007/s11356-020-09111-6,10.5829/idosi.aejaes.2012.12.10.1823,,0,0,0,0
10.2307/4088935,10.2307/2097099,,0,0,0,0
10.1007/978-3-030-36975-0_17,10.1136/jnnp.2006.098590.,10.1136/JNNP.2006.098590,0,0,1,0
10.1016/j.geoderma.2020.114841,10.2136/sssaj2005.0136a,10.2136/sssaj2005.0136a,1,0,0,0
10.1161/01.cir.103.3.363,10.1161/circ.101.6.590,,0,0,0,0
10.14778/1920841.1920898,10.5555/861869,,0,0,0,0
10.1145/3291043,10.5555/326194.326195,,0,0,0,0
10.1161/01.str.0000018645.04200.7d,10.1161/str.30.12.2752,,0,0,0,0
10.1029/2010wr009110,10.1007/1‐4020‐3102‐5_5,,0,0,0,0
10.1101/2020.09.17.20192088,10.1007/s00701-020-04305-w],,0,0,0,0
10.3835/plantgenome2017.03.0020,10.1146/annurev‐arplant‐050213‐040212,,0,0,0,0
10.3389/fimmu.2019.00246,10.1016/j.jim.2017.03.011.,10.1016/J.JIM.2017.03.011,0,0,1,0
10.1080/00045608.2014.941735,10.1525/9780520944855,10.1525/9780520944855,1,0,0,0
10.1161/circimaging.109.888909,10.1161/circ.100.13.1481,,0,0,0,0
10.1086/317434,10.1059/0003-4819-94-3-382,,0,0,0,0
10.1177/0898010116675462,10.111/j.1365-2648.2008.04642.x,,0,0,0,0
10.1161/01.cir.0000156461.81529.d7,10.1161/res.75.3.8062417,,0,0,0,0
10.1177/1368430215577001,10.1037/0022–3514.86.6.862,,0,0,0,0
10.1525/sp.2009.56.2.357,10.2307/3175280,,0,0,0,0
10.1161/01.cir.6.2.201,10.1161/circ.2.5.676,,0,0,0,0
10.1145/2993236.2993246,10.5555/1308171.1308205,,0,0,0,0
10.1161/atvbaha.108.162362,10.1161/res.84.3.306,,0,0,0,0
10.1155/2020/4269460,10.1684/ecn.2010.0192,,0,0,0,0
10.1161/01.res.37.5.542,10.1161/res.19.6.1097,,0,0,0,0
10.2307/1313393,10.2307/2364243,,0,0,0,0
10.1007/978-3-642-28522-6_29,10.1002/14356007.a09,,0,0,0,0
10.1038/s41598-017-19108-w,10.1038/srep07569.,10.1038/SREP07569,0,0,1,0
